Time,Fp1,Fp2,F3,F4,T3,T4,Cz
0.576,-57.56394745634106,-25.09554240539028,-27.867761102675402,-37.97615617555475,25.3913982564289,-12.648731182936642,-32.145326187173865
0.577,-51.44928078527755,-18.949979427218096,-38.29581720624034,-44.68007723871419,13.442464216076692,-4.106431621374451,-30.486661635956036
0.578,-40.84726522911696,-12.220306577397618,-35.30252268475036,-41.145051927862795,11.567015957161422,-9.442231962488401,-36.64813119584662
0.579,-42.60451237626188,-12.146884001668074,-38.261587797791094,-46.87470051234803,4.152250003647904,-13.221297559885917,-18.965892383624617
0.58,-37.641853196933006,-10.415162677335863,-44.8972721704615,-41.27492972484526,9.238185990772878,-33.671442888100344,-38.260905014660885
0.581,-45.25743072494762,-5.573048807962984,-42.903558043223555,-47.54870865208965,2.167549859206728,-34.64759392336905,-22.07234774028888
0.582,-48.45281883579792,-12.685958776512338,-45.33060160637457,-50.7054719918781,-1.948209913175917,-39.37194565155046,-33.87616772899619
0.583,-44.64161410078189,-3.659706130385138,-42.54011884758555,-48.87361758130941,-7.3631928881791096,-51.48809063108761,-21.43899114623624
0.584,-51.851476291632416,5.7877451867770136,-50.911361470182705,-54.50149303827181,5.772559290046814,-37.40497758111726,-27.60689560574136
0.585,-47.00139468897747,11.895043853449216,-45.53189461285915,-45.904882856439635,-9.447804396773096,-46.40473588045383,-20.532355369372045
0.586,-34.87762557351221,9.969597191348772,-46.28110435069559,-52.10717103976204,-2.6846290495221066,-34.45545766278109,-22.45151290099135
0.587,-42.37019229394396,7.3749256771799345,-39.23349111643197,-42.37367691618987,-10.660784872463028,-42.14967162925293,-14.63635140699689
0.588,-40.883966584531365,24.80651887665189,-46.6992122158181,-47.90354542286862,-10.190466596889097,-46.97899510786548,-12.558379344750136
0.589,-35.38559411521149,23.596266349151904,-43.67934688229525,-36.23942743153294,-19.738027328487483,-46.625660195150886,-12.004432603517877
0.59,-29.56076613147654,27.32243313496435,-47.14142311699784,-42.75586317126074,-23.712651390071926,-36.54513663484154,-15.151790362270903
0.591,-26.31286299134065,30.58990877387095,-59.962895866254485,-34.91360808011003,-7.800082153570619,-50.5052815842227,-9.353828140955505
0.592,-27.36707066305117,21.556773931303177,-49.1491199995604,-36.11238805889956,-12.62216061861391,-41.65494394945368,-20.877504256695083
0.593,-24.539374162399728,31.09414800714441,-56.1744471375817,-33.0022968392483,-19.101802498283885,-30.01121317751045,-1.659110889701335
0.594,-15.179706413210422,41.21138243780253,-46.937996220304996,-28.329978812005002,-24.07837414386931,-24.40083650529513,-2.896547482128277
0.595,-13.153823620462763,43.44676402410271,-54.63400643125108,-26.14430410970191,-17.84908013755087,-37.537814792072886,-6.128509779035205
0.596,-12.108786480791403,43.33469660851085,-46.59896427115729,-20.56135479206185,-23.644784144693563,-26.48544951987737,-7.55033940304561
0.597,-7.141347918300166,44.83240194998612,-49.07663464336812,-14.627773496688139,-40.28081647404163,-19.482980831527996,-12.782570117884726
0.598,-9.53838847332483,45.072070035793224,-46.800764850226145,-13.590416532835093,-31.340202073504045,-11.966087688941306,-5.397196191294448
0.599,-2.2686744097181233,51.30784938598472,-51.69676647296128,-9.34774512633416,-23.127651106930074,-9.927706093935601,-8.403698026958692
0.6,-4.050012499346844,52.22454042907122,-42.23729527695663,10.393780982648607,-32.14513916668946,0.8451378734243253,-2.4095363063334405
0.601,-5.473137192654425,51.44218838420645,-45.078178787382974,6.195720856679505,-27.137340641748462,0.6955549432436126,3.723069465067809
0.602,7.305371962857269,57.652317760374196,-35.38667088267953,8.563075791088716,-34.37685385459795,20.754175710082677,8.530966646493654
0.603,10.390916876699826,54.60808398292656,-52.120845422833156,17.4086175091305,-28.031799297731563,15.033466322483568,7.849795193355224
0.604,4.269174557166398,54.275960681814134,-41.790508554330835,4.774914385087079,-18.316128265761417,17.70538133735962,15.408010048089555
0.605,15.055995982242916,42.18357599566029,-51.48692303926774,20.33099318038832,-43.06066168826021,27.334943856623966,11.399485189707853
0.606,22.77188463944032,54.55562451522758,-41.86932692772453,30.037189001883576,-40.12914527103912,33.10366185980522,7.283031898136732
0.607,19.390251717958183,47.61034555956367,-44.709380521965656,30.270437474489913,-38.94868207998797,37.60855791559209,11.71939629700544
0.608,18.569511446308052,43.01883778202032,-36.64519936940894,35.05732087970136,-44.05301091519867,49.032175273394785,3.6789001473436738
0.609,17.0783888919143,47.940118121371356,-39.701290158689254,43.36151246250496,-33.76479238102483,44.70459963546372,13.986027484830926
0.61,24.22044992681133,49.26894663991855,-28.93379683157972,34.61131265635515,-41.28558013631437,48.45746507516576,19.28103232848219
0.611,23.561823341899412,42.964565493327065,-41.142611440323115,37.23461775990775,-44.516994579090515,39.92205840816377,13.168572339362175
0.612,35.552831710771166,47.6624001442061,-31.999750548583446,44.49325037427509,-46.34401213545367,52.277733616838525,16.276894742562607
0.613,39.53925076223948,43.84668473097666,-20.544847297381033,54.27130400836323,-32.37932244484752,54.18485572737953,26.21661468750121
0.614,36.9153855155362,36.68405634133359,-23.615777333187886,50.82787028079176,-45.154882197938925,54.574814682930814,20.68558816862817
0.615,32.464736960300904,28.68547706913919,-30.186956239444637,44.85924812201907,-45.25134162740307,45.86066379679833,22.22288465462518
0.616,48.82241636608058,25.300113908797762,-8.13269884312572,52.41683243014688,-45.45031974627301,43.73135873250388,28.325289653206884
0.617,49.34410967629509,29.207513033085394,-16.95408043528701,45.77485306912182,-49.30980542004799,43.652181360960476,21.474581331673406
0.618,48.85354657787067,27.122512200045612,-18.33623960766675,57.96992258079879,-50.270839719079646,52.200123838883805,27.386118768855898
0.619,42.81240779952783,17.50288339743564,-13.965687718265773,54.553351117201785,-50.72742341398334,44.100880094298425,29.931466670255617
0.62,55.430038933249655,14.782525711200421,-4.841538701732279,41.34403485706042,-58.17745439499757,32.86767712435406,42.1505899782401
0.621,53.030544297559565,7.072057747075788,-21.101592912205668,46.089481379011644,-41.973531748690704,26.30490754244769,43.348195156435764
0.622,45.20902929863315,17.527635982718394,-9.916689530540939,39.8081449392048,-47.05897771382829,13.216530556591142,36.505309183137015
0.623,51.25290457408639,13.357129317368358,2.464518631979888,47.69659377698991,-59.523566014254236,9.523232590279253,36.5163417828931
0.624,46.76942295337303,-1.9932345451254316,-6.454488587492122,35.43623925338616,-47.66156128915973,4.429572537910165,37.03084502468319
0.625,51.076433319294516,-1.0018227779806517,-2.450742811317564,28.589267721373915,-45.003298318122354,2.480264314877774,37.06818306558277
0.626,54.78655965221619,6.989008234857017,-3.55248996774137,34.68418291592187,-52.91149483134087,5.063970108214714,32.97644693493717
0.627,43.71343872369437,-15.026809935444753,9.872245322515226,29.246807120557534,-48.62655256721887,-13.756224285111726,37.55380601726257
0.628,48.8766253358979,-6.778365073671307,8.200555260649294,21.465348912701735,-43.08187051341336,-22.259655436401026,42.501808502538275
0.629,41.46590037868908,-19.17530142706861,14.338833082559379,24.29357202105915,-53.36783654124012,-26.034925873422775,48.85648635004331
0.63,33.86210039144968,-20.610597567002827,12.197387233442745,19.19576856128256,-49.63552170274599,-31.252523046782766,32.49458975637886
0.631,44.731149108768605,-23.90528260832962,22.70641403903826,9.155240350054388,-52.65802571337076,-33.39017275300795,37.915899596610465
0.632,39.076782769025236,-29.361012100364654,14.847149815167736,10.139915611495645,-52.86209201614262,-32.93960920080003,37.878165160833014
0.633,42.291441433715725,-29.476145841687718,14.16268584267539,2.4842073685617048,-52.37728085141272,-32.05550854809533,43.03564257156078
0.634,39.60156795427083,-26.549412409738494,35.75812662266327,-9.876601782147064,-44.544989086111826,-52.17004037020172,33.903778582732045
0.635,46.91238569288356,-34.240546698417354,15.373544100907354,-0.7264592142434871,-47.80145459711067,-43.66755484857801,44.661072754126266
0.636,33.57952878591948,-36.11768376111112,30.57019321374984,-13.414479023978194,-43.81234960767848,-47.518994750527774,44.874115963354605
0.637,36.24820822158058,-45.81094532940253,27.825947221318,-23.416221642532395,-36.241360979533326,-46.44521002198474,44.567270890242256
0.638,35.3584885917769,-36.732122152230666,27.47397802181159,-34.67172236650866,-42.98799505589426,-55.28153007006097,51.92477078969691
0.639,30.553089614325906,-39.928255474217856,30.783503950271673,-20.45595818908264,-39.717927891698686,-50.053380882889186,51.022115843440844
0.64,28.74516240513012,-38.42593716426149,38.24910571673462,-23.949220026734956,-44.76754150404988,-44.04275147036263,45.64742400699712
0.641,14.80559810225416,-43.412406157250814,34.90334352956618,-42.43832374708942,-43.26117995240101,-45.936548274875165,61.23355787110092
0.642,21.1704297049514,-41.47212710688043,31.846294270563014,-45.264639648600685,-35.477071859390335,-42.19018614695436,37.249413016714165
0.643,17.481163505066316,-48.26861819975957,38.046336702805235,-44.49100628867934,-46.049203821230094,-41.66818381861443,45.57368746841709
0.644,15.279854915981893,-52.39179666827111,48.94359185136978,-53.55060739150802,-32.03147245672883,-26.107144301135328,52.35405092315182
0.645,14.088885376473835,-44.20146052832127,38.02292407710485,-41.39965800343211,-40.70844227291761,-31.540879188240883,51.26155275230715
0.646,8.518086192414913,-46.56117068593913,36.23355719930859,-52.40299839233809,-34.523049349024554,-35.31104414623991,43.77060344604274
0.647,11.841317378508414,-47.45077865673102,54.77829589611048,-50.09928509542738,-31.262228882691822,-18.107955673586925,49.6236086991337
0.648,11.368289174302813,-47.47107051504036,47.51734401177141,-42.69145206768991,-31.073080278151437,-19.17744928156351,47.36562487381153
0.649,4.022206441122626,-54.152724414891004,50.407968617686784,-40.44214006843717,-32.28438313890538,-4.316232548841477,51.829024334100694
0.65,3.410326350022983,-33.27550094641827,47.71883859215199,-56.29925039592761,-31.425005925340653,0.9809201126210925,58.67534215297171
0.651,-7.2163921562433355,-37.776640282442024,55.869355954843726,-47.68653419012773,-19.98038787923811,10.855061202077318,48.62247414250364
0.652,-7.870946438752828,-46.026232776076625,52.06454020255651,-42.65812649979148,-16.307369355488095,5.48180164482468,41.87027035069333
0.653,-7.133534524194783,-38.1559246689952,53.91905594990933,-42.742509060397865,-29.22984297752808,15.381515178134315,44.2866894590931
0.654,-11.836112013464234,-40.760448672896345,47.54579375651847,-52.005252095788045,-22.46099823293458,19.51019953382586,53.7079915999688
0.655,-19.328617843198312,-40.97165477635301,52.66959505431062,-47.92047729666156,-24.657841296349133,25.466770844990094,51.519016521410826
0.656,-9.618622818494277,-41.8546208916826,45.15336403804974,-37.75735406943875,-18.45372936555243,38.68506055322097,42.11947635650598
0.657,-21.045123207900797,-31.492461361552742,47.444817581524056,-30.383873830111384,-23.090221922702234,39.4467643713937,54.477548253303034
0.658,-15.389893799496733,-28.972920522332085,54.96875355597367,-32.809333446333696,-15.918742073285069,44.54569585423538,47.65712980813993
0.659,-32.096471784277945,-27.39643254025621,59.86693332195705,-38.23953611687639,-18.594357931016766,27.14473572803041,49.03803910813319
0.66,-29.51155501232263,-21.581580805556435,51.22237427208529,-27.14892334345901,-6.7184323063052425,52.53880512574448,45.95401967169612
0.661,-23.539493365791387,-22.58230027056103,40.46401101550549,-32.19012562221998,-0.7847445089502809,46.07893835771383,55.63114495174087
0.662,-38.95846624902182,-19.443865303444266,52.85790950637795,-16.989279228791155,-3.3181670059140824,55.73188102760834,48.67529801568843
0.663,-31.4257722221206,-17.842093890530478,45.51230700625891,-16.685330285681218,-6.850513869879771,63.18006590304984,45.595144647547855
0.664,-38.053905470995225,-15.60683478015693,44.635676078021554,-20.67098892724637,-5.662300479654567,41.53843799435161,54.2297044685468
0.665,-38.22068446313318,-6.873114928192352,39.67883460244447,-13.186571042604296,-3.2209240905717236,43.00319897713003,47.55475203362763
0.666,-36.747513311489065,-3.596615814528515,46.66297024983298,-8.039793047001028,2.435787951035062,43.46229231016819,51.22948302736637
0.667,-55.66976058859406,-2.596657756183587,36.635975903500544,4.24203400255915,1.0787667664923557,34.708505872811465,44.53059355187159
0.668,-41.866027887598136,-1.4033935003789635,44.70331092517014,0.7388333102003166,6.0990038434556455,42.093896210081546,40.95991432735739
0.669,-49.690301132234396,8.438485017078067,51.49912905363926,12.460775446381701,4.163507398149625,31.02993903453596,45.22936880227698
0.67,-55.378460485694696,17.92517400461132,36.15286167176873,23.4267679033587,-0.01450573942621336,38.57876882400179,42.73759954984037
0.671,-44.57507387054292,13.87467851479505,34.70096714368882,17.625816269224263,10.573329317299532,23.790151806239834,34.92426175411224
0.672,-45.50338377944491,28.35589061296752,35.60528102613192,25.583241125512423,-1.802105833085962,23.547190111418672,40.214966597575945
0.673,-52.8419984518044,22.810002435805764,50.55216080615011,25.925716979312746,15.917917750942884,21.016878644031646,42.158449018838965
0.674,-58.36207408002997,19.07556981348838,29.24093143301117,23.511741686074178,19.022720352647504,13.476790782686027,44.16720931492079
0.675,-53.117352554374385,31.215743328137723,24.669028663043296,31.00078427901175,14.089833594968725,-6.803697476065697,35.20588399773563
0.676,-44.5536467386105,34.915211890645004,25.852169167632503,35.12958191791301,20.959132734772766,-2.9341453732373513,34.031076211683924
0.677,-54.22673361827525,30.489962572200387,22.333198662849075,33.13529208701395,7.373428970849869,-6.722331511910356,40.92550494482454
0.678,-53.85822534890286,44.23044816046076,26.322786215731675,44.53936640547434,24.99426103972963,-15.336565791910136,32.12043681803253
0.679,-50.24392843464243,48.57256903338377,18.146026044364053,44.84530411962421,26.473671807289463,-9.643032652324674,35.87770492347925
0.68,-46.29894100359165,42.19386785613165,25.69307321431137,56.434511976017085,35.28865310776945,-32.37170086298584,27.373264753328243
0.681,-46.29812338394169,46.73461435769993,13.185396864034939,52.86710858961307,20.149478147562903,-34.07131220630213,34.61464806008925
0.682,-50.80853171178056,51.311557508872376,10.516236679777897,57.48345405557126,28.480044069362393,-37.7581150701916,25.50175475210815
0.683,-38.70686349960041,44.04346516624708,5.7625173335848086,53.348506894687524,31.922922577918772,-44.529669155009586,28.437620782583885
0.684,-42.20029206844878,50.05841672478306,6.30384364590717,49.12048635674712,31.49829130833864,-48.72873826369039,28.76584479497921
0.685,-41.116846917955996,43.007507764159826,-9.245116318045715,51.92514855261006,40.002369052157704,-39.802893325349544,22.97780764621819
0.686,-33.45504996320847,55.327920468242006,3.3407763743529677,47.04501225048137,29.919785315459873,-52.10984152663911,20.52010825706251
0.687,-40.35338475290888,41.0142272473115,-3.246851607457423,40.93908590858401,36.44902599518183,-46.67722131777097,25.880894722740994
0.688,-29.14660394358053,47.446843937740674,3.9285740776629687,44.801033426435524,46.852179495860575,-53.668205312596555,21.163414184986202
0.689,-37.157995790108096,46.65548361724801,-6.77770296848662,42.67889000454667,42.23684397413046,-41.95456069081462,16.854302637062325
0.69,-27.820523810022436,47.86835826099863,-7.405885306209679,44.00453963543395,43.03638364807434,-53.3650343346224,19.636606821488908
0.691,-35.32452869028496,43.91907261578578,0.5654798064681472,30.581139997092226,38.30619422165213,-49.536772548488415,18.73927852138834
0.692,-23.935720243819585,53.50225463254246,-15.491898153288655,25.86621703470115,37.9909077041525,-38.77057857410964,17.39852425728548
0.693,-19.484374115629006,43.43937357984762,-11.652021896258823,40.00533439019257,34.953349674929456,-34.06931765108634,-0.33336834207968735
0.694,-15.44036380068272,46.27157424630336,-11.388077745279226,26.21412125767538,54.32130714583404,-39.32231875711526,8.912051103625007
0.695,-11.209131592838599,48.092501018031484,-19.468974746434665,27.977823102704434,42.33191787497631,-26.42786092916041,12.99589202879799
0.696,-8.278689130106349,37.832159189087434,-17.68271894594373,10.10479959415181,48.2483301473025,-20.486731709925728,8.85043516312446
0.697,-11.31635414045012,40.38160588930196,-20.196530639369062,20.40335247831632,49.86664452280084,-15.096309202975103,10.336333318934955
0.698,-11.154942120509002,32.706268327422585,-17.347634853798578,15.560640304079143,48.546634461948265,-11.853040728015454,4.136894844231792
0.699,-0.25878432942282226,29.172710148234906,-15.496954673004147,-0.772561491538271,47.556227723087304,0.9189985112933217,-5.838339142064411
0.7,7.734159937505669,17.791336083727302,-27.89556212500632,0.06279336752494712,44.52716905653051,-1.4982945156178347,-2.71513749836025
0.701,2.90284552996004,31.405998901327415,-34.530703562133965,-11.757320342661487,43.39926717247045,-2.597383101133735,-2.6471842480629837
0.702,5.99180162668376,20.865773846083876,-30.821935354298734,-6.633316611939459,42.33289797105735,10.685809076252987,-0.3759708628109091
0.703,0.6029164622165801,17.633263562922114,-40.25464538646036,-21.148288078032795,44.954136054352965,15.554615387865876,-10.102780887951216
0.704,11.63820933994327,12.7743801140788,-36.28584226267437,-8.906643423405287,52.19454879528316,20.562023820605027,-6.954771143224974
0.705,12.404676625329964,7.358671237263688,-37.393656796056234,-19.863386130697574,55.34080943332755,33.33757274399549,-1.1508387213193725
0.706,20.60589786566217,16.074519248519785,-42.6336875392942,-25.45604938266168,56.53866179838446,37.38347882143535,-5.7018942344831665
0.707,22.095894690589347,6.342102882968686,-38.251951467489924,-30.139253567038732,47.77178536659834,31.61014958300088,-8.272663998399004
0.708,12.437521084248047,1.0989947130256303,-40.37000398872607,-36.48730576681652,50.19139370701507,50.32338017132702,-4.0050707805768795
0.709,22.482384893282003,-4.268844808464891,-32.560241110768,-33.52827532659533,51.04621982491534,33.244178956520365,-18.413257264075042
0.71,31.462920931728842,1.8519081111340414,-49.079945959516984,-32.203304660672586,44.35347846654824,44.80450054278059,-15.442550135498756
0.711,32.04471764898596,-14.648298556035169,-40.26755157210153,-44.779477088840615,52.11622446915216,43.904177759423405,-15.435451841380795
0.712,34.08792534711801,-16.88277674175041,-45.238020420110594,-37.46436689135753,48.51708281955616,52.48259631793279,-16.179226823759606
0.713,42.468770137741664,-12.447498229159011,-40.89492465609604,-44.35433996478841,55.00768339880913,42.860454110702335,-21.80692158780498
0.714,38.65861753556994,-21.203403545264575,-52.20478806112412,-53.03048739764431,49.89666193033739,54.264422019944185,-22.017187913347513
0.715,37.07539044223161,-20.988465377888495,-47.60276664969002,-49.913186576796875,51.95987720277185,38.48719559483871,-25.023059124011013
0.716,42.229592933556084,-24.0528978110093,-39.8584157983827,-47.48820130219099,46.8922456314757,42.14000125582478,-25.741185798243166
0.717,41.50450707029844,-29.450592225189073,-51.54509123668622,-49.57607840415463,45.16495461033299,44.52530199810858,-28.2481804872448
0.718,40.55875991956662,-30.884944604511706,-52.472967595845084,-50.80720733910184,47.37416801365432,38.94884909193411,-30.077841413084457
0.719,47.473551319175236,-31.66495549978249,-53.93632121887395,-46.93448525484368,44.16845146288998,27.561275906823802,-30.48040174722076
0.72,49.497230828546876,-30.3293034348652,-47.02190264574406,-41.34949262775988,54.845192912631575,28.17187888269164,-26.050574935234096
0.721,47.44640055099001,-45.29569481464915,-46.661188217690096,-53.526643803575816,49.71387435794745,30.515588931279083,-25.97072720188099
0.722,48.31112608654966,-46.002910754312026,-46.956833001622705,-38.56489363747279,40.127631817592494,18.526542550273607,-28.420355415281477
0.723,50.18374694664918,-46.07663552161843,-46.61985286217965,-34.78805285714899,46.50072810920428,8.416883778509927,-33.53019156670497
0.724,47.24322963899962,-49.08147015877757,-36.13522115401812,-34.173741437453835,40.82777183959886,10.679365317166802,-36.59402636464492
0.725,46.11515062585416,-42.84957230599185,-53.12134353685471,-46.39550395653039,51.82607263019562,-0.7323583719153406,-42.4054671803292
0.726,50.47581057131495,-47.04929907837339,-47.79015130703495,-30.85132861977651,31.58635799340278,-11.590054287130513,-33.225142041556
0.727,53.605873472904506,-40.104304322547534,-46.16368707978398,-25.916043194179615,38.48674156602337,-10.410058142024658,-37.5465353304112
0.728,50.617675951646746,-52.6359671117464,-45.612405424468534,-26.886654237540363,42.33451847057428,-19.12099746715129,-36.8501816028228
0.729,49.56879050576569,-59.067705466788084,-44.87763713731275,-27.19058570426759,36.40330295987352,-26.997621770610312,-42.187060929884225
0.73,44.19524199369198,-44.742019987506794,-46.87501003146998,-24.622246487011466,33.56433334983881,-20.078554978115324,-40.983081398464584
0.731,42.27331240252139,-56.58566476654848,-32.81622370702669,-12.398127112350354,34.618935801975,-39.81732907218209,-35.1874350537944
0.732,41.82813163014144,-44.71607616596818,-39.93459086424704,-4.678623456748291,30.575367103752853,-32.949211891579736,-42.405159392178895
0.733,49.80011007893695,-41.83010494301315,-37.26168071643018,4.365254261999561,30.21382963310344,-40.365154396086076,-52.01525628815938
0.734,46.902500274153255,-52.428884138102966,-32.63675694730181,1.9991435024424922,21.137381786607833,-45.836946162784976,-41.594594023348876
0.735,40.63953240734988,-55.262532827062074,-32.61030585395877,1.6173195519844095,25.859061968491297,-45.04196952634678,-44.835285593451935
0.736,37.33849951753619,-46.939367324605094,-26.989369746513386,23.321227263370634,24.147227205107797,-51.4527998413855,-43.90000067249275
0.737,36.10835879445256,-43.889166214166295,-29.756979521601142,13.123643045329995,26.47328312252291,-51.995259888635836,-47.13243375707403
0.738,42.85852310769399,-45.54013834245881,-24.919773821198138,17.042488098694115,29.12518716385572,-54.92006010563922,-45.16917287666183
0.739,19.987680578640514,-31.188168063256192,-25.121260697727283,29.334965173108518,22.067482075217082,-52.570115451009464,-45.69317964669064
0.74,27.263214046501947,-34.09809264778056,-32.873125127767075,18.42030220034494,19.8014121688236,-43.36732792499744,-36.99905907464574
0.741,28.17448582585314,-22.087630228872417,-20.246355314514354,33.872886058278425,14.301459493209121,-42.66011173785698,-48.29421124326077
0.742,23.082117315599675,-25.619299106001748,-24.905291537645503,39.18867743371704,11.114581488043843,-38.54381841924597,-39.068029143191815
0.743,30.718407018262315,-15.650891236232763,-15.161752171615355,37.28528500533811,18.141065075481944,-28.244139083719634,-42.61995789463769
0.744,20.682012947318547,-15.27883194546298,-14.139949340919548,46.591740010152414,12.398795179066473,-38.535751862794,-44.871029870191016
0.745,6.356155494217365,-10.875360843005275,-16.29548061489411,45.77621909203932,10.058195877606975,-31.86781971727133,-44.74146323360328
0.746,14.787668270469757,-19.355902047516086,-10.513869736190003,43.27593621763475,11.261688100484005,-20.282742877141686,-46.2708316474066
0.747,14.49201736432491,-7.738816224663561,-13.625868361756648,46.03303892376537,-1.492949012756621,-24.302059254220325,-42.68265065564884
0.748,1.0357726950976094,-5.804716576800705,-5.632658435406163,55.21732810274287,-2.2447803160880238,-14.338623247311645,-51.501229465028814
0.749,6.243360525257395,-8.772438242747544,1.4237929821456117,49.46412027931519,1.276372379571662,-9.803182722780836,-47.82592071476823
0.75,-6.173654014168357,2.148811465144653,4.711394230460694,51.99928951029404,0.16982357489799327,4.333089241154725,-53.182576183651285
0.751,-1.5389524868897293,9.400285883406504,-5.5686905038022,52.92314276387901,-6.441281168703689,-0.6504197571086765,-38.77299644229841
0.752,-4.438711288845844,3.20236502363257,12.627988901878636,42.96619895808691,4.2935477293179805,14.93522855505605,-51.54885889021062
0.753,-13.908745827429392,13.327052983342405,12.120161105831752,52.671606517141065,-2.7633465319483697,18.889564372104914,-55.282281636389065
0.754,-17.402925001172278,14.83119186300257,15.634044055724619,53.68648420951031,-7.022891574356546,15.709718393106245,-49.565201541936396
0.755,-16.994336163404327,25.741981828110877,5.426458755697125,50.614017629651116,-16.268052926007186,18.330423525821292,-46.7571571456082
0.756,-20.11325199199841,24.429165370557712,7.077715433016427,48.573036010066005,-15.27808448385079,28.34867191052596,-52.11400969328783
0.757,-23.332309855058774,21.62216030175555,17.320475184517626,39.21782154934269,-16.475962499893132,42.47811820952983,-49.030622379303146
0.758,-18.774448226646854,21.235280103666565,19.332646794480876,36.870497243733354,-13.583947640775895,39.53216835671657,-49.579371707646146
0.759,-31.08568086973998,32.16212767031491,28.43796988735025,27.863240219821,-10.695638903428698,44.97794686020896,-44.23726833081645
0.76,-26.844029189453643,27.877898928832174,22.258991212000165,28.04123192179013,-31.348818945052706,49.4593767664784,-59.328691217516166
0.761,-31.82573497618017,38.78969397805427,23.239347098733447,32.0670384307815,-27.86626944326412,51.35509104433268,-37.03223618839224
0.762,-39.11085760779102,43.517341885419306,35.59516926185627,8.757135238113076,-24.24306813987389,42.98601935422879,-43.26086104828984
0.763,-31.864768124504874,37.848121876931934,36.88716748232678,17.749436760702476,-24.216150627945453,51.28665112907364,-51.54404951230903
0.764,-31.288105879989885,46.92852249663781,32.28448631162529,17.589228386880468,-26.081644626196614,52.64344646252288,-47.933207009729195
0.765,-44.510736453412484,43.335306563964615,36.27285561262927,9.558677711629183,-17.192044188571074,51.62591830390398,-52.3483839727612
0.766,-37.65614817278254,51.25555551851226,35.82958627718161,2.422500127752301,-32.368552308342394,40.37626472606156,-45.99160990704943
0.767,-52.741259008778115,42.28766195742656,35.58823816867117,2.650929490350755,-36.3951984879867,47.81273970054774,-43.02094553118999
0.768,-41.74653403596734,47.25292748316278,25.662130297699466,-13.479035670633078,-36.4083779274829,30.626451199672374,-40.77348227073048
0.769,-49.4490192708655,57.731179990460014,41.66817682745274,-9.786845499030466,-33.191978483986816,33.40051765398328,-42.933596180928454
0.77,-46.84994047364792,52.26987908789343,41.794739830501996,-16.119593706388024,-32.67909658132745,27.965977558737833,-42.94286314362542
0.771,-42.07373656328057,55.816694210747805,46.71432527860752,-21.769619409417263,-37.17641870314767,22.879476080144872,-36.55918784254287
0.772,-52.614196858366384,54.19387963237932,41.22424313140978,-25.770712219856907,-31.602044332245853,22.9104919275836,-32.16569234454395
0.773,-50.15822808881643,61.20627965641705,45.08587487728794,-28.245140639046937,-33.07557802658771,10.031319242693103,-27.6831803920204
0.774,-42.30028808830674,47.70191520556559,45.43182287057178,-34.67519491280467,-37.551614640210545,-2.9883405106174328,-42.564117982025664
0.775,-44.11945085437491,39.91395189676186,57.50407501467085,-29.836016667180246,-42.9978864966523,4.417522360407737,-38.02035032519614
0.776,-53.78587045998941,42.214965710721756,41.53465114829941,-36.32565324160645,-39.37747625483116,-8.765734105719353,-33.06532436907538
0.777,-51.614736775503054,43.372713921682454,57.08550922696724,-48.41587637603166,-36.60887233049689,-16.440044725859522,-24.66679654357626
0.778,-46.678034038668464,42.787202653642936,42.131637080626426,-41.95000498248171,-32.5880506110981,-23.448177349334017,-29.54494075386673
0.779,-38.471026165683256,39.85072119867101,53.90659142263145,-50.99184844753697,-49.709539000011404,-24.691021700768815,-29.93698435937555
0.78,-44.694215560243855,40.728460513774465,47.27591621787682,-44.21194208491864,-40.52958419840612,-34.566463300360326,-24.89542547485978
0.781,-40.49733228711989,30.412065640382707,41.66507751001454,-54.61853378628883,-38.369169254195846,-25.59620838091357,-28.684451717880375
0.782,-39.29154030837006,39.92510452579885,49.88208806701016,-52.414711638257614,-37.94760745878903,-44.60202690717296,-29.099441815895734
0.783,-48.55873919526019,30.880717248420357,47.89412866450257,-57.577283383675805,-35.630810841600706,-41.395863501179534,-27.822181772465367
0.784,-38.6559240234438,33.11812425819628,53.294511310865374,-50.39426619790532,-46.96557953425701,-35.26815644579657,-24.525707387746948
0.785,-40.30508613816285,29.04460404650764,45.30515201956688,-53.7604645396879,-53.01733296692861,-47.03417164087104,-14.654821054820433
0.786,-36.708446659132946,27.053005437448654,47.13916653555829,-52.992910539107314,-44.980670530966336,-46.634948813566204,-15.645512319129374
0.787,-33.881619576346324,14.438151853346731,47.49817340929228,-40.922567399767814,-53.5287109433677,-57.10151073110495,-25.713035806269893
0.788,-30.870545227262653,13.411275460574121,36.32227525358206,-48.81790012058853,-44.88840358522664,-46.60064754683995,-15.79035976327539
0.789,-32.88685249153474,18.352903440258608,47.38834078372364,-42.88599026141659,-60.72027831874266,-42.67408120065112,-8.552330151930452
0.79,-27.28214595348351,6.030710388696571,44.78650828758478,-46.455512124397714,-53.77147052388597,-49.392710363129915,-17.73289710420177
0.791,-26.296647332024182,6.855401878936392,34.42177475303519,-36.70591785190059,-52.27767761675247,-46.57742846204312,-9.618141285521142
0.792,-19.42282480191511,-8.385701828878446,33.63191230312104,-39.81594410397361,-54.13433980071023,-37.96663661101506,-17.090708194513304
0.793,-14.187345373827277,7.374355021482989,34.66019444964225,-28.579264461325913,-51.23040303100227,-36.10168142496174,-2.760161689430788
